,product,price
988,"Alcatel 1V 5007 U Dual SIM - 32GB, 2GB RAM, 4G LTE, Volcano Black","1,714.00"
989,"Xiaomi Mi 11 Lite Dual SIM Mobile - 6.55 inches, 128 GB, 6 GB RAM, 4G LTE - Peach Pink with Xiaomi Mi True Wireless Earbuds Basic 2","5,900.00"
990,"Huawei Mate 20 Pro Dual Sim - 128 GB, 4G LTE, Twilight, 6 GB Ram","15,000.00"
991,"Apple iPhone Xs Max Without FaceTime - 64GB, 4G LTE, Gold","12,406.00"
992,"Nokia 2.2 Ta-1188 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Black","2,799.00"
993,"Samsung Galaxy S20 Dual SIM - 128GB, 8GB RAM, 4G LTE - Light Blue","14,300.00"
994,"Alcatel 1SE Dual SIM Mobile - 6.2 Inches, 64 GB, 4 GB RAM, 4G LTE - Agate Green","1,875.00"
995,"Xiaomi Mi 11 Lite Dual SIM Mobile - 6.55 inches, 128 GB, 6 GB RAM, 4G LTE - Peach Pink","5,250.00"
996,"Sico Mega2 Dual SIM - 5.45 Inch, 16 GB, 1 GB RAM, 4G LTE - Black","1,050.00"
997,"Viwa F1715A Dual SIM - 32MB, 32MB RAM, 2G, Black/Blue",280.00
998,"Apple iPhone 12 Pro Max 128GB 6 GB RAM Dual Sim, Pacific Blue","24,900.00"
999,"Huawei GR5 2017 Dual Sim - 32GB, 3GB RAM, 4G LTE, Gold","2,499.00 EGP"
1000,"Coolpad A1 1902 Dual SIM Mobile Phone, 5.5 Inch Screen, 16 GB, 1 GB RAM, 3G - Blue",933.00
1001,Asus ROG Phone 3 RAM 12GB 5G 256GB Black,"14,460.00"
1002,"Xiaomi Mi 8 Lite Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Midnight Black - International Version","3,049.00 EGP"
1003,"Samsung Galaxy S21 Plus Dual SIM Mobile - 6.7 Inches, 256 GB, 8 GB RAM, 5G - Black with Samsung Galaxy Buds Live Headphones","17,999.00"
1004,"Xiaomi Mi 10 Single SIM - 6.67 Inches, 256 GB, 8 GB RAM, 5G - Light Grey","12,555.00"
1005,"Nokia 230 - 2.8 Inch, 16MB RAM, GSM, Dark Silver","1,399.00"
1006,"OnePlus 8T Dual Sim - 128GB, 8GB Ram, 5G, Lunar Silver","9,299.00"
1007,Nokia 2.1 Dual Sim - 8GB - 1GB RAM - 4G LTE - Blue/Silver,"1,499.00"
1008,"Apple iPhone Xs Without FaceTime - 64GB, 4G LTE, Silver","10,999.00"
1009,"Apple Iphone XS Max With Facetime - 64 GB, 4G LTE, Gold, 4 GB Ram, Single Sim & E-Sim - MT522AE/A","12,195.00"
1010,"Apple Iphone XS Max Without Facetime - 256 GB, 4G LTE, Space Grey, 4 GB Ram, Single Sim & E-Sim","13,614.00"
1011,"Apple Iphone XS Max With Facetime - 64 GB, 4G LTE, Silver, 4 GB Ram, Single Sim & E-Sim","12,195.00"
1012,IKU F104 - Dual SIM - 32 MB - Black,255.00
1013,"Vivo V20 Dual SIM Mobile Phone, 6.44 Inch, 8 GB RAM, 128 GB , 4G LTE - Sunset Melody","4,777.00"
1014,Nokia 210 Mobile phone Dual sim- Red,635.00
1015,"Apple iPhone 11 Pro Max Dual SIM with FaceTime - 256GB, 4GB RAM, 4G LTE, Space Gray","25,000.00"
1016,"OnePlus 9 Pro Dual Sim, 5G, 8GB RAM, 256GB - Forest Green","15,990.00"
1017,"Huawei P20 Pro Dual SIM - 128GB, 6GB RAM, 4G LTE, Black, 6.1 Inch","6,999.00"
1018,"Samsung Galaxy S21 Ultra Dual SIM Mobile - 6.8 Inches, 256 GB, 12 GB RAM, 5G - Silver with Samsung Galaxy Buds Live Headphones and S-pen Cover","23,500.00"
1019,"Nokia 3 Dual Sim - 16GB, 2GB RAM, 4G LTE, Matte Black","1,999.00"
1020,"IBRIT Cobra 2.8 Inch Dual Mobile Phone, 32 Mb Ram - Black Grey",300.00
1021,"Honor 10X Lite Dual SIM Mobile - 6.67 Inches, 128 GB, 4 GB RAM, 4G LTE - Midnight Black with Honor Smart Scale","3,296.00"
1022,"Realme 6 Pro Dual SIM - 128GB, 8GB RAM, 4G LTE - lightning Blue","5,750.00"
1023,"Huawei Y9 Prime 2019 Dual Sim - 128 GB, 4 GB Ram, 4G LTE, Arabic Sapphire Blue","6,600.00"
1024,"IKU K2 Dual SIM - 16GB, 1GB RAM, 4G LTE, Brown","1,487.40"
1025,L8star BM50 Mini Wireless Dialer / 2 SIM Card Mini phone - black,350.00
1026,"Vivo Y12 Dual SIM Mobile Phone, 6.35 Inch, 3 GB RAM, 64 GB, 4G LTE - Aqua Blue","10,000.00"
1027,"Huawei P40 Dual Sim - 128GB, 8GB RAM, 5G, Black","11,500.00"
1028,"Honor 9A Dual SIM Mobile - 6.3 Inch, 64 GB, 3 GB RAM, 4G LTE - Phantom Blue","2,299.00"
1029,"Redmi Note 10 5G Dual SIM - 6.5 Inches, 128 GB, 6 GB RAM - Graphite Gray","3,989.00"
1030,"OPPO A73 Dual Sim Mobile - 6.44 Inches, 128 GB, 6 GB RAM, 4G LTE - Navy Blue","4,275.00"
1031,Lava A1 - 5.0-inch 16GB Dual SIM 4G Mobile Phone - Black,"1,377.00"
1032,"Xiaomi Mi 8 Lite Dual SIM - 128GB, 6GB RAM, 4G LTE, Midnight Black - International Version","3,777.00"
1033,"Lenovo K10 Dual SIM - 64GB, 4GB RAM, 4G LTE, Gunmetal","3,800.00"
1034,"Huawei Nova 7 Dual SIM Mobile Phone, Quad Camera, 6.53 Inches Touch Screen, 8 GB RAM, 256 GB Storage, 5G - Space Silver with Huawei CM70-C Bluetooth Noise Reduction Earphones","11,499.00"
1035,"Xiaomi Mi 8 Lite Dual SIM - 64GB, 4GB RAM, 4G LTE, Aurora Blue - International Version","3,255.00"
1036,"Samsung Galaxy Fold Dual SIM - 512GB, 12GB RAM, 4G LTE, Black","27,950.00"
1037,"Apple iPhone 6S without FaceTime - 32GB, 4G LTE, Rose Gold","4,199.00"
1038,L8star BM50 Mini Wireless Dialer / 2 SIM Card Mini phone -White,350.00
1039,"Alcatel 3 5053K Dual SIM - 64GB, 4GB RAM, 4G LTE, Blue Purple","1,999.00"
1040,"Apple iPhone 11 with FaceTime - 64GB, 4GB RAM, 4G LTE, Yellow, Single SIM & E-SIM - MWLW2AA/A","13,700.00"
1041,"Oneplus 7 Pro Dual Sim - 256 GB, 12 GB Ram, 4G LTE, Nebula Blue - International Version","11,999.00"
1042,"Apple iPhone 12 mini 128GB 4 GB RAM, Red","14,999.00"
1043,"OPPO A73 Dual SIM Mobile - 6.4 Inch, 128 GB, 6 GB RAM, 4G LTE - Navy Blue","4,444.00"
1044,"Hope mobile, game console with 200 games and power bank - Blue",840.64
1045,Iku S2 Android Dual SIM - 32MB,299.00
1046,"Vivo Y50 Dual SIM Mobile Phone - 6.53 Inches, 8 GB RAM,ï¿½ 128 GB, 4G LTE - BLACK","3,490.00"
1047,"Honor 20 lite Dual SIM - 6.21 Inch, 128 GB, 4 GB RAM, 4G LTE - Phantom Red","2,999.00"
1048,"Lava Captain 11 Dual Sim - 4GB, Facebook, Whatsapp, Youtube, Blue",599.00
1049,"Sico Infinity 16 GB, 2 GB Ram, LTE - Dark Grey","1,399.00"
1050,"Blackview E7S Daul Sim - 16 GB, 2GB RAM, 3G , Blue","1,599.00"
1051,"Infinix Hot 9 Play Dual SIM Mobile - 6.82 inch, 32 GB, 2 GB RAM, 4G - Midnight Black","4,500.00"
1052,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Black, Single SIM & E-SIM - MHCX3LL/A","12,750.00"
1053,"Huawei Mate 30 Pro Dual Sim - 256 GB, 4G LTE Black , 8 GB Ram","12,500.00"
1054,"HTC Desire 828 Dual Sim - 32GB, 3GB RAM, 4G LTE, Pearl White","2,444.00 EGP"
1055,"Realme C17 Dual Sim - 128 GB, 6 GB RAM, 4G LTE - Lake Green","3,750.00"
1056,"Honor 10X Lite Dual SIM Mobile - 6.67 Inches, 128 GB, 4 GB RAM, 4G LTE - Midnight Black","3,199.00"
1057,"Infinix Note 5 STYLUS X605 Dual Sim, 32GB, 4GB Ram, 4G - Blue","2,399.00"
1058,"Apple iPhone Xs Without FaceTime - 256GB, 4G LTE, Space Gray","11,999.00"
1059,"IKU V100 -1.77inch,Dual Sim - Black",245.00
1060,"IKU C40i Dual-SIM , 4GB , 3G , Black",599.00
1061,"Vivo V20 SE Dual SIM Mobile Phone, 6.44 Inch, 8 GB RAM, 128 GB, 4G LTE - Gravity black","4,999.00"
1062,iBRIT B8 2.4 Blue,230.00
1063,"Infinix X653 Smart 4, Dual SIM, 16 GB, 1 GB RAM, 4G LTE, 6.6 Inch - Black","4,047.00"
1064,"OPPO A1K Dual SIM - 32GB, 2GB RAM, 4G LTE, Black","2,150.00"
1065,"Xiaomi Redmi Note 5 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black - Egypt Version","2,999.00"
1066,"Honor 6X Dual SIM - 32 GB, 3GB RAM, 4G LTE, WiFi, Gold","2,750.00"
1067,"Apple iPhone 7 without FaceTime - 128GB, 4G LTE, Black, 4.7 Inch","6,499.00"
1068,"Xiaomi Mi 9 Dual SIM – 128GB, 6GB RAM, 4G LTE, Violet – International Version","8,888.00"
1069,BM 50 Mini Wireless Mobile Phone - Handsfree Bluetooth Mini Phone,350.00
1070,"Darago D3 Dual SIM Mobile Phone - 2G, 1.7 Inch, Black",275.00
1071,"Xiaomi Redmi 9T Dual SIM Mobile - 6.53 Inch, 128 GB, 4 GB RAM, 4G LTE - Carbon Grey with Xiaomi Mi True Basic 2 Wireless Earbuds",0.00
1072,"Apple iPhone X without FaceTime - 64GB, 4G LTE, Space Grey","10,999.00"
1073,"Huawei Mate 30 Pro Dual Sim - 256 GB, 4G LTE , 8 GB Ram , Black","12,500.00"
1074,"VIVO Y12 Dual Sim Mobile - 6.35 Inches, 64 GB, 3 GB RAM, 4G LTE - Burgundy Red","2,377.62"
1075,"Honor 8X Dual Sim - 128 GB, 4 GB Ram, 4G LTE, Black, Jsn-L22","5,750.00"
1076,"Apple iPhone 11 with FaceTime Dual SIM - 128GB, 4GB RAM, 4G LTE, Green","15,200.00"
1077,"Honor Play Dual Sim - 64GB, 4GB RAM, 4G LTE, Violet","4,394.00"
1078,"Apple iPhone 11 with FaceTime - 64GB, 4GB RAM, 4G LTE, Red, Single SIM & E-SIM - MWLV2AA/A","19,500.00"
1079,"ZTE Nubia Red Magic 5G Gaming Phone Dual Sim - 256GB, 12GB RAM, 5G, Pulse","13,099.00"
1080,"Lava Z91 Dual SIM - 32GB, 3GB RAM, 4G LTE, Blue","1,777.00"
1081,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Red, Single SIM & E-SIM - MWM32AA/A","13,200.00"
1082,iQ&T IFoo G4 Dual SIM Mobile Phone - 16GB - 2GB RAM - 4G,"1,099.00"
1083,"OnePlus Nord N10 Dual SIM - 6.49 inches, 6GB RAM, 128GB, 5G - Midnight Ice","4,999.00"
1084,"Alcatel 3L Dual SIM Mobile - 6.2 Inches, 64 GB, 4 GB RAM, 4G LTE - Dark Chrome",0.00
1085,Lava Z81 - Dual Sim - 5.7 Inch - 16G - 2G ram - 4G - Gold,"1,499.00"
1086,"Viwa F1820 Dual SIM Mobile, 1.8 Inches, 3G - Black and Red",239.00
1087,"iKU F5-2.8'' Dual Sim,FM Radio-Torch-Call Records",350.00
1088,"Motorola One Action Dual SIM - 128GB, 4GB RAM, 4G LTE, Blue","5,222.00"
1089,"IKU C50L Dual-SIM , 8GB 1GB Ram 4G , Black",822.00
1090,"Huawei Mate 20 Pro Dual Sim - 128 GB, 4G LTE, Emerald Green, 6 GB Ram","15,000.00"
1091,"Samsung Galaxy J2 Core Dual Sim - 8 GB, 1 GB Ram, 4G LTE, Gold, Sm-J260FzddXSg","1,555.00"
1092,"HTC U Play Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Ice White","3,999.00"
1093,"Apple iPhone 12 Pro 512GB 6 GB RAM, Gold","27,000.00"
1094,"Vivo Y20 Dual SIM Mobile Phone, 6.51 Inch, 4 GB RAM, 64 GB , 4G LTE - Dawn White","2,666.00"
1095,"Apple Iphone 8 Without Facetime - 64 GB, 4G LTE, Silver, 2 GB Ram, Single Sim","6,447.00 EGP"
1096,"Lenovo C2 Power Dual SIM - 16GB, 2GB RAM, 4G LTE, Black","1,888.00"
1097,"Oneplus 6T Dual Sim - 128 GB, 6 GB Ram, 4G LTE, Mirror Black","11,010.00"
1098,"Vivo Y30 Dual SIM Mobile Phone - 6.47 Inch, 128 GB, 4 GB RAM, 4G LTE - Dazzle Blue","2,885.00"
1099,"Apple iPhone 8 Plus without FaceTime - 64GB, 4G LTE, Silver","9,499.00"
1100,"Infinix s3x x622 Dual Sim - 32GB, 3GB RAM, 4G LTE, Black","2,111.00"
1101,"Apple iPhone 12 mini 64 GB 4 GB RAM, White","14,990.00"
1102,"Huawei Y9a Mobile Phone, Dual SIM - 128 GB, 8 GB RAM, 4G LTE - Midnight Black with Power Bank, 10000 mAh - White","4,500.00"
1103,"Vivo Y12s Dual SIM Mobile Phone, 6.51 Inch, 3 GB RAM, 32 GB , 4G LTE - Phantom Black","2,287.93"
1104,"Apple iPhone 11 Pro with FaceTime - 256GB, 4GB RAM, 4G LTE, Silver, Single SIM & E-SIM","17,999.00"
1105,"Infinix Note 7 Lite Dual SIM Mobile Phone, Quad Rear Cameras, 6.6 Inch Touch Screen, 4 GB RAM, 128 GB Storage, 4G LTE - Violet","2,800.00"
1106,"Sony Xperia XA1 Plus , Dual SIM , 32 GB , 4G LTE - Pink","5,333.00"
1107,"Apple iPhone 11 with FaceTime - 64GB, 4GB RAM, 4G LTE, Black, Dual SIM","15,200.00"
1108,"Apple iPhone 11 Pro Max with FaceTime Dual SIM - 256GB, 4GB RAM, 4G LTE, Silver","23,700.00"
1109,"Apple iPhone Xs Max Without FaceTime - 256GB, 4G LTE, Silver","25,000.00"
1110,R300- 2.4 Inch Dual SIM Mobile Phone -Blue,319.00
1111,"Vivo Y11 Dual SIM Mobile Phone, 6.35 Inch, 3 GB RAM, 32 GB, 4G LTE - Mineral Blue","2,239.00"
1112,"Xiaomi Redmi 5 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Black - International Version","1,999.00"
1113,Google pixel 4a 5g,"11,299.00"
1114,"Apple iPhone SE - 64GB, 3GB RAM, 4G LTE, Red - Single SIM and E-SIM","10,000.00"
1115,"Apple iPhone 6S without FaceTime - 64GB, 4G LTE, Space Gray","4,599.00"
1116,"HTC Desire 12 Dual SIM - 32GB, 3GB RAM, 4G LTE, Gold","3,333.00 EGP"
1117,"Realme 6i Dual SIM - 128GB, 4GB RAM, 4G LTE - White Milk","6,600.00"
1118,"Apple iPhone 11 with FaceTime - 64GB, 4GB RAM, 4G LTE, White, Single SIM & E-SIM - MWLU2AA/A","12,600.00"
1119,"ILA X1 Dual Sim - 32GB, 2GB RAM, 3G LTE, Blue","1,999.00"
1120,Mini Mobile BM10,325.00
1121,"IKU V100 -1.77inch,Dual Sim - Red",244.00
1122,"Tecno POP 2 Plus BA2 Dual SIM - 6 Inch, 16 GB, 1 GB RAM, 3G - Champagne Gold","1,320.00 EGP"
1123,"Vivo Y12s Dual SIM Mobile Phone, 6.51 Inch Screen, 3 GB RAM, 32 GB, 4G LTE - Phantom Black","2,320.00"
1124,Alcatel Marathon Feature phone 2011U Prime Black,329.00
1125,R300- 2.4 Inch Dual SIM Mobile Phone -Gray,299.00
1126,"Samsung Galaxy S21 Plus Dual SIM Mobile - 6.7 Inches, 256 GB, 8 GB RAM, 5G - Violet with Samsung Galaxy Buds Live Headphones","17,999.00"
1127,"Xiaomi Redmi 9T Dual SIM Mobile - 6.53 Inch, 64 GB, 4 GB RAM, 4G LTE - Twilight Blue with Xiaomi Mi True Basic 2 Wireless Earbuds",0.00
1128,"Honor 5X Dual Sim - 16GB, 3GB RAM, 4G LTE, Gold","1,999.00"
1129,"Apple iPhone 12 Pro Max 128GB 6 GB RAM Dual Sim, Graphite","25,200.00"
1130,Sico Diamond 2 - Dual Sim - 5.5 inch - 16G - 2G Ram - 4G - Gray,"1,222.00"
1131,"Motorola One Action Dual SIM - 128GB, 4GB RAM, 4G LTE, White","4,444.00"
1132,"Apple iPhone 11 with FaceTime Dual SIM - 128GB, 4GB RAM, 4G LTE, White","15,900.00"
1133,"HTC Desire 10 Pro Dual Sim - 64GB, 4GB RAM, 4G LTE, Stone Black","4,444.00"
1134,"Ibrit i5 ,16 GB ,4G LTE ,Grey","1,799.00"
1135,"Samsung Galaxy A9 2018 Dual Sim - 128 GB, 6 GB Ram, 4G LTE, Black, Sm-A920FzkdXSg","5,699.00 EGP"
1136,Iku S2 Android Dual SIM - 32MB,299.00
1137,"Huawei P30 Pro Dual Sim - 256 GB, 8 GB Ram, 4G LTE, Aurora","18,200.00"
1138,"Google Pixel 4a 5G - 128GB, 6GB RAM, Clearly White","11,549.00"
1139,"iKU K2-5'' Dual Sim,Camera 8MP-Metal-Mocha Brown","1,299.00"
1140,"Apple iPhone 12 128GB 4 GB RAM Dual Sim, Black","18,400.00"
1141,LAVA ARC 109 black support internet,330.00
1142,"Infinix Note 4 X572 Dual SIM - 16GB, 2GB RAM, 4G LTE, Black","1,999.00"
1143,"Apple iPhone 11 with FaceTime - 256GB, 4GB RAM, 4G LTE, Red, Single SIM & E-SIM","15,400.00"
1144,"Google Pixel 4 XL - 64GB, 6GB RAM, 4G LTE, Just Black","12,499.00"
1145,nokia 105 mobile phone (black),549.00
1146,"Huawei P10 Plus Vky-L29 Dual Sim - 128 GB, 6 GB Ram, 4G LTE, Graphite Black","8,999.00"
1147,"Huawei Mate 20 Pro Dual Sim - 128 GB, 4G LTE, Black, 6 GB Ram","14,800.00 EGP"
1148,"Samsung Galaxy A5 2017 Dual Sim - 32GB, 4G LTE, Gold","4,999.00"
1149,"Cat S61 Dual Sim, 4GB, 64GB, Black","25,000.00"
1150,"Apple iPhone 11 Pro Max with FaceTime - 256GB, 4GB RAM, 4G LTE, Gold, Single SIM & E-SIM - MWHL2AA/A","22,900.00"
1151,"Sony Xperia XA Dual SIM - 16 GB, 2 GB, 4G LTE, WiFi, Lime Gold","3,111.00"
1152,"Apple iPhone 11 Pro Max with FaceTime Dual SIM - 512GB, 4GB RAM, 4G LTE, Silver","29,000.00"
1153,"IKU V100 -1.77inch,Dual Sim - Blue",250.00
1154,"Lenovo B Dual Sim - 8GB, 1GB RAM, 4G LTE, Black","1,200.00"
1155,"Huawei Nova 5T Dual Sim - 128GB, 8GB RAM, 4G LTE, Crush Green","6,222.00"
1156,Mini black Wireless Handsfree Bluetooth Phone Headset Music Dialer Keys Caller ID LCD,350.00
1157,"Apple iPhone 6s with FaceTime - 64 GB, 4G LTE, Gold - Certified Pre Owned","4,180.00"
1158,"Xiaomi Mi A1 Dual Sim - 32GB, 4GB RAM, 4G LTE, Gold - International Version","2,399.00 EGP"
1159,"Samsung Galaxy A8 Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Black, Sm-A530FzkgXSg","6,222.00"
1160,"Apple iPhone SE - 256GB , 3GB RAM, 4G LTE, Red - Single SIM and E-SIM","13,550.00 EGP"
1161,"iKU i1-5'', Dual Sim 5MP Camera-Black",943.50
1162,iBRIT Z2 5.5 Inch(18.9),"1,799.00"
1163,"Samsung Galaxy A9 2018 Dual Sim - 128 GB, 6 GB Ram, 4G LTE, Blue, Sm-A920FzbdXSg","5,999.00 EGP"
1164,TCL 10 Lite - 6GB RAM - 128GB - Arctic White,"3,175.00"
1165,"Samsung Galaxy A7 2018 Dual Sim - 128 GB, 4 GB Ram, 4G LTE, Black, Sm-A750FzkgXSg","6,000.00"
1166,"Vivo Y91C Dual SIM Mobile Phone, 6.22 Inch, 2 GB RAM, 32 GB, 4G LTE - Fusion Black","1,799.00"
1167,"iTel it2150 Dual SIM - 4MB, 4MB RAM, 2G, Orange",350.00
1168,Lava Z81 - Dual Sim - 5.7 Inch - 16G - 2G ram - 4G - Black,"1,555.00"
1169,"Samsung Galaxy S20 Dual SIM - 128GB, 8GB RAM, 4G LTE - Grey","13,000.00"
1170,"Infinix Zero 5 X603 Dual SIM - 64GB, 6GB RAM, 4G LTE, Sandstone Black","3,111.00"
1171,"apple iPhone 11 Pro Max with FaceTime - 256GB, 4GB RaM, 4G LTE, silver , Dual SIM","23,800.00"
1172,"Apple iPhone XR Dual SIM With Face Time - 128GB, 4G LTE, Blue","11,666.00"
1173,"iKU K2-5'' Dual Sim,Camera 8MP-Metal-Black","1,299.00"
1174,"Apple iPhone 7 without FaceTime - 128GB, 4G LTE, Red","6,499.00"
1175,"Apple iPhone 12 256GB 4 GB RAM, White","21,000.00"
1176,"Infinix Zero 8 Dual SIM Mobile - 6.85 Inch, 128 GB, 8 GB RAM, 4G LTE - Silver Diamond","7,890.00"
1177,Infinix Note 5 X604 Dual Sim - 32 GB - 3 GB Ram - 4G LTE - Grey,"2,446.44"
1178,"Alcatel 1 Dual SIM - 8GB, 1GB RAM, 4G LTE, Black",999.00
1179,"Honor Play Dual Sim - 64GB, 4GB RAM, 4G LTE, Midnight Black","4,444.00"
1180,"Samsung Galaxy Note 9 Dual Sim - 128 GB, 6 GB Ram, 4G LTE, Ocean Blue","17,000.00 EGP"
1181,"Huawei Y9 Prime 2019 Dual Sim - 128 GB, 4 GB Ram, 4G LTE, Arabic Midnight Black","6,600.00"
1182,"Alcatel 1V 5007 U Dual SIM - 32GB, 2GB RAM, 4G LTE, Pine Green","1,690.00"
1183,"OneClick E7 Dual Sim-4GB -512MB-3G,Black",666.00
1184,"Infinix X652A S5 Dual SIM - 128GB, 6GB RAM, 4G LTE, Quetzal Cyan","2,799.00"
1185,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, White, Single SIM & E-SIM - MWM22J/A","12,800.00"
1186,"Meizu M5 Note Dual Sim - 16GB, 3GB RAM, 4G LTE, Champagne Gold","3,200.00"
1187,"Apple iPhone 12 64 GB 4 GB RAM Dual Sim, Blue","17,900.00"
1188,Nokia 105 single sim 2G white,540.00
1189,"Huawei Mate 10 Dual SIM - 64GB, 4GB RAM, 4G LTE, Mocha Brown","7,777.00"
1190,"Zte Blade V7 Lite , 5.0 inch , Dual SIM , 4G LTE , 16 GB , Gold","1,599.00"
1191,"ITEL A16 Dual Sim - 8GB, 512MB RAM, 3G, Gold",789.00
1192,"Xiaomi Mi A1 Dual Sim - 32GB, 4GB RAM, 4G LTE, Red - International Version","2,333.00"
1193,"Huawei Mate 30 Pro Dual Sim - 256 GB, 4G LTE , 8 GB Ram , Silver","16,000.00"
1194,"Xiaomi Redmi Note 6 Pro - 64GB, 4GB, 4G, Rose Gold","2,777.00 EGP"
1195,"Infinix Hot 6 Pro X608 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black","2,299.00"
1196,"Nokia 6.1 Plus Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Black, N61Pds64 GB4G","2,999.00 EGP"
1197,iBRIT 5 inch Dual SIM Mobile Phone - Black,999.00
1198,Kgtel K2 Mobile phone - 2.4 inch Dul SIM - Blue,422.00
1199,SICO Mini 4 Dual Sim,325.00
1200,Nokia 2720 Flip Dual SIM Red 4GB 512MB RAM 4G LTE,"2,222.00"
1201,"Apple iPhone 12 Pro 512GB 6 GB RAM, Silver","24,900.00"
1202,"Realme 6 Pro Dual SIM - 128GB, 8GB RAM, 4G LTE - lightning Red","5,555.00"
1203,"Itel it2171 Dual SIM Mobile Phone - 1.7 Inch - Back Camera - 2G, Blue",950.00
1204,"Honor 7X Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Black","3,283.00"
1205,"Huawei P9 Dual Sim - 32GB, 3GB RAM, 4G LTE, Prestige Gold","8,500.00"
1206,"Apple Iphone 8 Plus With Facetime - 128 GB, 4G LTE, Gold, 3 GB Ram, Single Sim","10,887.00"
1207,"Oppo F11 Dual Sim - 128 GB,6 GB, 4G Lite, Flourite Purple","6,499.00"
1208,"Ibrit B2 , Dual Sim , 32Mb , 2G - Black - B2-Blk",250.00
1209,"Xiaomi Redmi 9T Dual SIM Mobile - 6.53 Inch, 128 GB, 4 GB RAM, 4G LTE - Twilight Blue with Xiaomi Mi True Basic 2 Wireless Earbuds","3,666.00"
1210,"ZTE Blade V7 Lite Dual Sim - 16GB, 2GB RAM, 4G LTE, Grey","1,599.00"
1211,"Honor 9A Dual SIM Mobile - 6.3 Inch, 64 GB, 3 GB RAM, 4G LTE - Midnight Black","2,299.00"
1212,"OnePlus 8T Dual Sim - 128GB, 8GB Ram, 5G, Aquamarine Green","9,399.00"
1213,"Infinix Hot 9 Play Dual SIM Mobile - 6.82 inch, 64 GB, 3 GB RAM, 4G - Ocean Wave","2,150.00"
1214,P40 PRO,"12,999.00"
1215,"Realme C11 (2021) Dual Sim - 32GB, 2GB RAM, 4G LTE - Iron Gray","1,844.00"
1216,"Realme C11 (2021) Dual Sim - 32GB, 2GB RAM, 4G LTE - Lake Blue","1,899.00"
1217,Lava A1 - 5.0-inch 16GB Dual SIM 4G Mobile Phone - Gold,"1,377.00"
1218,"TCL T1 Plex Dual SIM Mobile, 6.53 Inches, 128 GB, 6 GB RAM, 4G LTE - Black","3,299.00"
1219,"Xiaomi Mi A2 Lite Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Black ‚ International Version","2,266.00"
1220,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Purple, Single SIM & E-SIM - MHD23LL/A","12,899.00"
1221,Nokia 150 Dual SIM 4MB Mobile Phone - Black,622.00
1222,Iku A40 Android Black - 64GB/ 4G,"1,850.00"
1223,"OPPO Reno 5 5G Dual SIM Mobile - 6.4 Inch, 128 GB, 8 GB RAM","7,699.00"
1224,"Huawei P30 Pro, Dual Sim - 128 GB 8 GB Ram 4G LTE - Mistic Blue","18,000.00"
1225,Infinix Note 5 X604 Dual Sim - 32GB - 3GB RAM - 4G LTE - Blue,"2,299.00"
1226,"Apple iPhone 12 Pro 512GB 6 GB RAM Dual Sim, Gold","33,000.00"
1227,"Samsung Galaxy S8+ Dual Sim - 64 GB, 4G LTE, Maple Gold, 4 GB Ram, Sm-G955Fd","13,000.00"
1228,"Xiaomi Mi 11 Lite Dual SIM Mobile - 6.55 inches, 128 GB, 6 GB RAM, 4G LTE - Boba Black","4,818.00"
1229,"iKU i1-5, Dual Sim 5MP Camera-White","1,049.00"
1230,"Samsung Galaxy J7 SM-J700H Dual SIM -16GB, 3G, WiFi, Black","6,666.00"
1231,OnePlus 8 Pro (5G) Dual-SIM 128GB/8GB RAM (Onyx black),"15,499.00"
1232,"Apple iPhone 12 Pro with FaceTime Single SIM & E-SIM - 128GB, 6GB RAM, 5G LTE, Graphite","20,300.00"
1233,"Apple iPhone 11 Pro with FaceTime Dual SIM - 64GB, 4GB RAM, 4G LTE, Gold","18,000.00"
1234,"Lava A3 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Gold","2,111.00"
1235,"Xiaomi Mi A1 Dual Sim - 32GB, 4GB RAM, 4G LTE, Black - International Version","2,444.00"
1236,R300- 2.4 Inch Dual SIM Mobile Phone -Panda Black,299.00
1237,"IKU FX Plus Dual SIM - 32MB, 32MB RAM, 2G, Black/White",551.00
1238,"Alcatel 1 - 8GB, 1GB RAM, 4G LTE, Metallic Black",945.00
1239,"Apple Iphone 8 Plus With Facetime - 128 GB, 4G LTE, Space Grey, 3 GB Ram, Single Sim","12,900.00"
1240,IQ&T G3 Mobile 5.5 inch . 3000mAh battery,699.00
1241,"Apple iPhone 7 without FaceTime - 128GB, 4G LTE, Silver","6,499.00"
